"","stat","locus","effect","df","Fvalue","pvalue"
"2110","lme4QTL, binomial probit","CM084274_1_4863779.1","generation",2,3.35611998772159,0.0363256599835885
"2111","lme4QTL, binomial probit","CM084274_1_4863779.1","treatment",1,0.0942055739503624,0.759132921392019
"2112","lme4QTL, binomial probit","CM084274_1_4863779.1","generation * treatment",2,0.232009127486593,0.793096221790059
"2113","lme4QTL, binomial probit","CM084274_1_4863872.1","generation",2,0.871693578593664,0.419411947984429
"2114","lme4QTL, binomial probit","CM084274_1_4863872.1","treatment",1,2.29951611554442,0.130579884734428
"2115","lme4QTL, binomial probit","CM084274_1_4863872.1","generation * treatment",2,1.63253844106611,0.197348888629357
"2116","lme4QTL, binomial probit","CM084274_1_4863917.1","generation",2,0.447244349500062,0.639858730372975
"2117","lme4QTL, binomial probit","CM084274_1_4863917.1","treatment",1,1.59558649812307,0.207615470489068
"2118","lme4QTL, binomial probit","CM084274_1_4863917.1","generation * treatment",2,0.348266112730202,0.706226468363485
"2119","lme4QTL, binomial probit","CM084274_1_4863936.1","generation",2,5.87234679144443,0.00318705215904625
"2120","lme4QTL, binomial probit","CM084274_1_4863936.1","treatment",1,0.00052897972153029,0.981667550183771
"2121","lme4QTL, binomial probit","CM084274_1_4863936.1","generation * treatment",2,1.4734086035111,0.230972786252372
"2122","lme4QTL, binomial probit","CM084274_1_4863996.1","generation",2,2.00592761564156,0.136528106860065
"2123","lme4QTL, binomial probit","CM084274_1_4863996.1","treatment",1,0.943255190936821,0.332308131339969
"2124","lme4QTL, binomial probit","CM084274_1_4863996.1","generation * treatment",2,0.631112745970974,0.532779551418921
"2125","lme4QTL, binomial probit","CM084274_1_4864007.1","generation",2,0.818972969727272,0.441972362171427
"2126","lme4QTL, binomial probit","CM084274_1_4864007.1","treatment",1,6.29155050763745,0.012716085094404
"2127","lme4QTL, binomial probit","CM084274_1_4864007.1","generation * treatment",2,1.13078373477162,0.324298310356696
"2128","lme4QTL, binomial probit","CM084274_1_4864445.1","generation",2,7.28867163996877,0.000825602344668483
"2129","lme4QTL, binomial probit","CM084274_1_4864445.1","treatment",1,0.556320013256079,0.456393248030898
"2130","lme4QTL, binomial probit","CM084274_1_4864445.1","generation * treatment",2,0.335262331859423,0.715446646047501
"2131","lme4QTL, binomial probit","CM084274_1_4867255.1","generation",2,0.741575000107829,0.477327185861035
"2132","lme4QTL, binomial probit","CM084274_1_4867255.1","treatment",1,0.0278769485338065,0.867522956205456
"2133","lme4QTL, binomial probit","CM084274_1_4867255.1","generation * treatment",2,3.75020138401861,0.0247422548156487
"2134","lme4QTL, binomial probit","CM084274_1_4867333.1","generation",2,1.50003039614685,0.224969993088404
"2135","lme4QTL, binomial probit","CM084274_1_4867333.1","treatment",1,2.58532755774791,0.109022477217643
"2136","lme4QTL, binomial probit","CM084274_1_4867333.1","generation * treatment",2,0.399704620358724,0.67091270798063
"2137","lme4QTL, binomial probit","CM084274_1_4868366.1","generation",2,2.57677141214751,0.0778807287425854
"2138","lme4QTL, binomial probit","CM084274_1_4868366.1","treatment",1,0.856974715938408,0.355410312006469
"2139","lme4QTL, binomial probit","CM084274_1_4868366.1","generation * treatment",2,1.15377928342391,0.316986913022417
"2140","lme4QTL, binomial probit","CM084274_1_4868380.1","generation",2,1.78944946239442,0.169020292521016
"2141","lme4QTL, binomial probit","CM084274_1_4868380.1","treatment",1,0.329317785348245,0.566537036453239
"2142","lme4QTL, binomial probit","CM084274_1_4868380.1","generation * treatment",2,0.130210261963386,0.87796571200019
"2143","lme4QTL, binomial probit","CM084274_1_4869897.1","generation",2,6.06708848861436,0.00264473892517617
"2144","lme4QTL, binomial probit","CM084274_1_4869897.1","treatment",1,0.0755643542596527,0.783610422502082
"2145","lme4QTL, binomial probit","CM084274_1_4869897.1","generation * treatment",2,0.359614476974994,0.698277902343247
"2146","lme4QTL, binomial probit","CM084274_1_4869924.1","generation",2,2.31930875984863,0.100290633398572
"2147","lme4QTL, binomial probit","CM084274_1_4869924.1","treatment",1,6.72696184368546,0.0100128782042312
"2148","lme4QTL, binomial probit","CM084274_1_4869924.1","generation * treatment",2,1.84410862918646,0.160145501464484
"2149","lme4QTL, binomial probit","CM084274_1_4869968.1","generation",2,0.230147211243849,0.794571757423803
"2150","lme4QTL, binomial probit","CM084274_1_4869968.1","treatment",1,0.145720395565872,0.702958260657742
"2151","lme4QTL, binomial probit","CM084274_1_4869968.1","generation * treatment",2,0.790821124397972,0.454515927244685
"2152","lme4QTL, binomial probit","CM084274_1_4869974.1","generation",2,0.562885834562297,0.570227480374746
"2153","lme4QTL, binomial probit","CM084274_1_4869974.1","treatment",1,3.50729456034813,0.0621757285773375
"2154","lme4QTL, binomial probit","CM084274_1_4869974.1","generation * treatment",2,2.80483527421499,0.062274710053041
"2155","lme4QTL, binomial probit","CM084274_1_4870197.1","generation",2,1.39091282369938,0.250618750416227
"2156","lme4QTL, binomial probit","CM084274_1_4870197.1","treatment",1,0.405992453679795,0.524548525914097
"2157","lme4QTL, binomial probit","CM084274_1_4870197.1","generation * treatment",2,0.0887013714455734,0.915145370790023
"2158","lme4QTL, binomial probit","CM084274_1_4870202.1","generation",2,4.16108996826208,0.0165979375642306
"2159","lme4QTL, binomial probit","CM084274_1_4870202.1","treatment",1,2.40198009761538,0.122348777561816
"2160","lme4QTL, binomial probit","CM084274_1_4870202.1","generation * treatment",2,0.25108321342001,0.77813840652044
"2161","lme4QTL, binomial probit","CM084274_1_5028288.1","generation",2,6.01595190009337,0.00277743056760842
"2162","lme4QTL, binomial probit","CM084274_1_5028288.1","treatment",1,3.70176067046948,0.0554022925635538
"2163","lme4QTL, binomial probit","CM084274_1_5028288.1","generation * treatment",2,1.34743210508134,0.261642382958342
"2164","lme4QTL, binomial probit","CM084274_1_5028297.1","generation",2,1.20389319213535,0.301623275182886
"2165","lme4QTL, binomial probit","CM084274_1_5028297.1","treatment",1,0.0955163745887087,0.757515460264189
"2166","lme4QTL, binomial probit","CM084274_1_5028297.1","generation * treatment",2,0.786658875013774,0.456400684497248
"2167","lme4QTL, binomial probit","CM084274_1_5033051.1","generation",2,0.535681127040334,0.585888935233755
"2168","lme4QTL, binomial probit","CM084274_1_5033051.1","treatment",1,1.33030434980417,0.249767323704512
"2169","lme4QTL, binomial probit","CM084274_1_5033051.1","generation * treatment",2,1.70632397229798,0.183476326847525
"2170","lme4QTL, binomial probit","CM084274_1_5046195.1","generation",2,1.59362067862495,0.20508675437502
"2171","lme4QTL, binomial probit","CM084274_1_5046195.1","treatment",1,0.744271826980281,0.389058694462454
"2172","lme4QTL, binomial probit","CM084274_1_5046195.1","generation * treatment",2,1.1187857551514,0.328180252444995
"2173","lme4QTL, binomial probit","CM084274_1_5046215.1","generation",2,2.51859801119658,0.0824571152633661
"2174","lme4QTL, binomial probit","CM084274_1_5046215.1","treatment",1,0.200931390479433,0.654328267630118
"2175","lme4QTL, binomial probit","CM084274_1_5046215.1","generation * treatment",2,1.54921787969804,0.214289271188681
"2176","lme4QTL, binomial probit","CM084274_1_5120623.1","generation",2,0.0345871586968886,0.966008403857732
"2177","lme4QTL, binomial probit","CM084274_1_5120623.1","treatment",1,2.5172042777584,0.113776163216825
"2178","lme4QTL, binomial probit","CM084274_1_5120623.1","generation * treatment",2,1.79600596312813,0.167930112177858
"2179","lme4QTL, binomial probit","CM084274_1_41688611.1","generation",2,0.170245666214353,0.843547719652589
"2180","lme4QTL, binomial probit","CM084274_1_41688611.1","treatment",1,1.31296040923856,0.252870167525105
"2181","lme4QTL, binomial probit","CM084274_1_41688611.1","generation * treatment",2,1.13227082741004,0.323820395119151
"2182","lme4QTL, binomial probit","CM084274_1_42293378.1","generation",2,1.14070852690907,0.32112212679222
"2183","lme4QTL, binomial probit","CM084274_1_42293378.1","treatment",1,1.65061509568842,0.199972291327707
"2184","lme4QTL, binomial probit","CM084274_1_42293378.1","generation * treatment",2,0.152646940836932,0.858506503302698
"2185","lme4QTL, binomial probit","CM084274_1_42294261.1","generation",2,0.319347139913497,0.72689633053678
"2186","lme4QTL, binomial probit","CM084274_1_42294261.1","treatment",1,0.0975463908681604,0.755034350568551
"2187","lme4QTL, binomial probit","CM084274_1_42294261.1","generation * treatment",2,0.147242798148436,0.863153397616571
"2188","lme4QTL, binomial probit","CM084274_1_42855653.1","generation",2,0.662364692623016,0.516463309139876
"2189","lme4QTL, binomial probit","CM084274_1_42855653.1","treatment",1,3.28147312725846,0.0711730072725204
"2190","lme4QTL, binomial probit","CM084274_1_42855653.1","generation * treatment",2,3.08712816819344,0.0472413375550307
"2191","lme4QTL, binomial probit","CM084274_1_42859583.1","generation",2,0.834230074533631,0.435320593447963
"2192","lme4QTL, binomial probit","CM084274_1_42859583.1","treatment",1,2.25156810636736,0.13464321999724
"2193","lme4QTL, binomial probit","CM084274_1_42859583.1","generation * treatment",2,0.607635051496615,0.54537771231808
"2194","lme4QTL, binomial probit","CM084274_1_42859637.1","generation",2,0.26357206705257,0.768498973849911
"2195","lme4QTL, binomial probit","CM084274_1_42859637.1","treatment",1,0.0142418617424106,0.905094989404554
"2196","lme4QTL, binomial probit","CM084274_1_42859637.1","generation * treatment",2,0.819580551665823,0.441705522219089
"2197","lme4QTL, binomial probit","CM084274_1_42859664.1","generation",2,0.186955441728564,0.829587586986695
"2198","lme4QTL, binomial probit","CM084274_1_42859664.1","treatment",1,0.0293149221585595,0.864181690040702
"2199","lme4QTL, binomial probit","CM084274_1_42859664.1","generation * treatment",2,0.730737647255035,0.482500025134285
"2200","lme4QTL, binomial probit","CM084275_1_66811.1","generation",2,0.531832955986892,0.588138999248376
"2201","lme4QTL, binomial probit","CM084275_1_66811.1","treatment",1,0.0626649508649833,0.802522073393871
"2202","lme4QTL, binomial probit","CM084275_1_66811.1","generation * treatment",2,0.200080457122713,0.818785706392348
"2203","lme4QTL, binomial probit","CM084275_1_120808.1","generation",2,1.89696270590053,0.152010319164128
"2204","lme4QTL, binomial probit","CM084275_1_120808.1","treatment",1,8.13633547329537,0.00467296941881715
"2205","lme4QTL, binomial probit","CM084275_1_120808.1","generation * treatment",2,0.100155934287855,0.904729805807005
"2206","lme4QTL, binomial probit","CM084275_1_272975.1","generation",2,4.19494080269168,0.0160617416324539
"2207","lme4QTL, binomial probit","CM084275_1_272975.1","treatment",1,5.5429255452313,0.0192693668215268
"2208","lme4QTL, binomial probit","CM084275_1_272975.1","generation * treatment",2,3.15786764402111,0.044085161313008
"2209","lme4QTL, binomial probit","CM084275_1_312849.1","generation",2,3.13743920736369,0.0449741512035773
"2210","lme4QTL, binomial probit","CM084275_1_312849.1","treatment",1,1.31334541545609,0.252800775277412
"2211","lme4QTL, binomial probit","CM084275_1_312849.1","generation * treatment",2,0.835527167681655,0.434759761440088
"2212","lme4QTL, binomial probit","CM084275_1_312956.1","generation",2,0.0975988189071947,0.907044573474773
"2213","lme4QTL, binomial probit","CM084275_1_312956.1","treatment",1,0.142012384439299,0.706583474096215
"2214","lme4QTL, binomial probit","CM084275_1_312956.1","generation * treatment",2,2.08202900587145,0.12666680046944
"2215","lme4QTL, binomial probit","CM084275_1_312961.1","generation",2,3.57302417517961,0.0294009756264556
"2216","lme4QTL, binomial probit","CM084275_1_312961.1","treatment",1,1.16287177511651,0.281829656254543
"2217","lme4QTL, binomial probit","CM084275_1_312961.1","generation * treatment",2,2.68344164372435,0.0701432364630326
"2218","lme4QTL, binomial probit","CM084275_1_319814.1","generation",2,0.812147614807534,0.444981127301196
"2219","lme4QTL, binomial probit","CM084275_1_319814.1","treatment",1,1.20952364739816,0.272402481072883
"2220","lme4QTL, binomial probit","CM084275_1_319814.1","generation * treatment",2,2.89876590375783,0.0568013977450253
"2221","lme4QTL, binomial probit","CM084275_1_319819.1","generation",2,4.30511662486516,0.0144344101333333
"2222","lme4QTL, binomial probit","CM084275_1_319819.1","treatment",1,4.04301637999701e-05,0.994931385811887
"2223","lme4QTL, binomial probit","CM084275_1_319819.1","generation * treatment",2,0.0525627182241598,0.948804482955755
"2224","lme4QTL, binomial probit","CM084275_1_327930.1","generation",2,1.13622007702466,0.322554643932783
"2225","lme4QTL, binomial probit","CM084275_1_327930.1","treatment",1,0.0633196745238627,0.801514683179306
"2226","lme4QTL, binomial probit","CM084275_1_327930.1","generation * treatment",2,2.415535699633,0.091240396602404
"2227","lme4QTL, binomial probit","CM084275_1_327935.1","generation",2,0.618885005900173,0.539303955672002
"2228","lme4QTL, binomial probit","CM084275_1_327935.1","treatment",1,0.0199548717426887,0.887768143512035
"2229","lme4QTL, binomial probit","CM084275_1_327935.1","generation * treatment",2,1.01780952753119,0.362762865980423
"2230","lme4QTL, binomial probit","CM084275_1_400262.1","generation",2,0.718485158292648,0.488416383982676
"2231","lme4QTL, binomial probit","CM084275_1_400262.1","treatment",1,4.79913577761901,0.0293258745102843
"2232","lme4QTL, binomial probit","CM084275_1_400262.1","generation * treatment",2,2.49415584057592,0.0844598785872721
"2233","lme4QTL, binomial probit","CM084275_1_400276.1","generation",2,0.024056932196486,0.976232213800959
"2234","lme4QTL, binomial probit","CM084275_1_400276.1","treatment",1,0.215045827033079,0.643213205155803
"2235","lme4QTL, binomial probit","CM084275_1_400276.1","generation * treatment",2,0.141504748147768,0.868115150070356
"2236","lme4QTL, binomial probit","CM084275_1_400292.1","generation",2,0.932605168236701,0.394786407640356
"2237","lme4QTL, binomial probit","CM084275_1_400292.1","treatment",1,0.0546800949211824,0.81528748708715
"2238","lme4QTL, binomial probit","CM084275_1_400292.1","generation * treatment",2,0.33954660637052,0.712395613885712
"2239","lme4QTL, binomial probit","CM084275_1_524618.1","generation",2,2.01622543732448,0.135149731592771
"2240","lme4QTL, binomial probit","CM084275_1_524618.1","treatment",1,0.00546357713734615,0.941131742276574
"2241","lme4QTL, binomial probit","CM084275_1_524618.1","generation * treatment",2,0.0305547689442066,0.96991065064346
"2242","lme4QTL, binomial probit","CM084275_1_529155.1","generation",2,0.706386306136885,0.494330271263808
"2243","lme4QTL, binomial probit","CM084275_1_529155.1","treatment",1,5.20066246779204,0.0233549494604649
"2244","lme4QTL, binomial probit","CM084275_1_529155.1","generation * treatment",2,1.94361011044801,0.145176877703829
"2245","lme4QTL, binomial probit","CM084275_1_660866.1","generation",2,1.34579601320777,0.262066585090092
"2246","lme4QTL, binomial probit","CM084275_1_660866.1","treatment",1,0.0212830066593435,0.884119076135797
"2247","lme4QTL, binomial probit","CM084275_1_660866.1","generation * treatment",2,0.379639150439243,0.68447147224622
"2248","lme4QTL, binomial probit","CM084275_1_661848.1","generation",2,0.863505677253327,0.422838121586842
"2249","lme4QTL, binomial probit","CM084275_1_661848.1","treatment",1,1.6788718332999,0.196176947325281
"2250","lme4QTL, binomial probit","CM084275_1_661848.1","generation * treatment",2,0.455700462665405,0.63448864206319
"2251","lme4QTL, binomial probit","CM084275_1_675849.1","generation",2,0.772977191758547,0.462651704054314
"2252","lme4QTL, binomial probit","CM084275_1_675849.1","treatment",1,0.733277260205405,0.392579490602861
"2253","lme4QTL, binomial probit","CM084275_1_675849.1","generation * treatment",2,2.32945293419384,0.0992953964433233
"2254","lme4QTL, binomial probit","CM084275_1_1303251.1","generation",2,0.518556815190286,0.59596872729802
"2255","lme4QTL, binomial probit","CM084275_1_1303251.1","treatment",1,14.0781791657367,0.00021451113990878
"2256","lme4QTL, binomial probit","CM084275_1_1303251.1","generation * treatment",2,3.86907097334329,0.0220407624725845
"2257","lme4QTL, binomial probit","CM084275_1_2509952.1","generation",2,1.60360521512343,0.203072887845615
"2258","lme4QTL, binomial probit","CM084275_1_2509952.1","treatment",1,2.93143936481335,0.0880139625174035
"2259","lme4QTL, binomial probit","CM084275_1_2509952.1","generation * treatment",2,0.0774355733770623,0.925507118617542
"2260","lme4QTL, binomial probit","CM084275_1_2509962.1","generation",2,0.105858604273799,0.899589010387411
"2261","lme4QTL, binomial probit","CM084275_1_2509962.1","treatment",1,4.73667703626029,0.0303896331080778
"2262","lme4QTL, binomial probit","CM084275_1_2509962.1","generation * treatment",2,0.194461535232831,0.823392623078428
"2263","lme4QTL, binomial probit","CM084275_1_19996655.1","generation",2,1.70264877319768,0.184143471908137
"2264","lme4QTL, binomial probit","CM084275_1_19996655.1","treatment",1,0.901768547649013,0.343154023242637
"2265","lme4QTL, binomial probit","CM084275_1_19996655.1","generation * treatment",2,1.09269010271457,0.336785905131264
"2266","lme4QTL, binomial probit","CM084275_1_20000943.1","generation",2,3.43526988865003,0.0336263342190487
"2267","lme4QTL, binomial probit","CM084275_1_20000943.1","treatment",1,4.60249665558126,0.032814142950297
"2268","lme4QTL, binomial probit","CM084275_1_20000943.1","generation * treatment",2,3.94299476282372,0.0205126355836848
"2269","lme4QTL, binomial probit","CM084275_1_23095998.1","generation",2,1.31231320291551,0.270901746646382
"2270","lme4QTL, binomial probit","CM084275_1_23095998.1","treatment",1,0.469262232516808,0.493912261695398
"2271","lme4QTL, binomial probit","CM084275_1_23095998.1","generation * treatment",2,0.535096640861124,0.586230130786219
"2272","lme4QTL, binomial probit","CM084275_1_25388546.1","generation",2,0.994897098668362,0.371107906250542
"2273","lme4QTL, binomial probit","CM084275_1_25388546.1","treatment",1,0.183369010485489,0.668833938365611
"2274","lme4QTL, binomial probit","CM084275_1_25388546.1","generation * treatment",2,2.63319040721841,0.0736868041679272
"2275","lme4QTL, binomial probit","CM084275_1_25395462.1","generation",2,3.74634289621168,0.0248353273306217
"2276","lme4QTL, binomial probit","CM084275_1_25395462.1","treatment",1,1.16415472258582,0.281564934581855
"2277","lme4QTL, binomial probit","CM084275_1_25395462.1","generation * treatment",2,0.186184933743383,0.83022615757823
"2278","lme4QTL, binomial probit","CM084275_1_25395465.1","generation",2,3.2748955592674,0.0393229698333567
"2279","lme4QTL, binomial probit","CM084275_1_25395465.1","treatment",1,0.606360165413043,0.436840962751007
"2280","lme4QTL, binomial probit","CM084275_1_25395465.1","generation * treatment",2,0.240413171434347,0.786470437342891
"2281","lme4QTL, binomial probit","CM084275_1_25395480.1","generation",2,0.898213182011671,0.408505786361948
"2282","lme4QTL, binomial probit","CM084275_1_25395480.1","treatment",1,0.542125540035871,0.462190024973292
"2283","lme4QTL, binomial probit","CM084275_1_25395480.1","generation * treatment",2,3.23573451221475,0.0408558949802495
"2284","lme4QTL, binomial probit","CM084275_1_25396988.1","generation",2,1.62639735700808,0.198550064422391
"2285","lme4QTL, binomial probit","CM084275_1_25396988.1","treatment",1,1.15100710761602,0.284292837244647
"2286","lme4QTL, binomial probit","CM084275_1_25396988.1","generation * treatment",2,0.668114230372878,0.513516828172496
"2287","lme4QTL, binomial probit","CM084275_1_25397304.1","generation",2,0.856642889984634,0.425731521175129
"2288","lme4QTL, binomial probit","CM084275_1_25397304.1","treatment",1,1.30639433026262,0.25405724612602
"2289","lme4QTL, binomial probit","CM084275_1_25397304.1","generation * treatment",2,0.0872386065944975,0.916484123021921
"2290","lme4QTL, binomial probit","CM084275_1_25400810.1","generation",2,1.16392898231532,0.313812871861113
"2291","lme4QTL, binomial probit","CM084275_1_25400810.1","treatment",1,1.60615911188589,0.206120496094446
"2292","lme4QTL, binomial probit","CM084275_1_25400810.1","generation * treatment",2,2.19090819977787,0.113791850123085
"2293","lme4QTL, binomial probit","CM084275_1_29098655.1","generation",2,9.78913541980604,7.85568595092042e-05
"2294","lme4QTL, binomial probit","CM084275_1_29098655.1","treatment",1,5.45903303659395,0.020196482884839
"2295","lme4QTL, binomial probit","CM084275_1_29098655.1","generation * treatment",2,5.50596642166325,0.00452996325721108
"2296","lme4QTL, binomial probit","CM084275_1_29098876.1","generation",2,1.35317237093844,0.26015952334193
"2297","lme4QTL, binomial probit","CM084275_1_29098876.1","treatment",1,3.83576876728743,0.051195574441407
"2298","lme4QTL, binomial probit","CM084275_1_29098876.1","generation * treatment",2,1.453117009679,0.23565637396338
"2299","lme4QTL, binomial probit","CM084275_1_29098877.1","generation",2,1.44835224036725,0.236769950565865
"2300","lme4QTL, binomial probit","CM084275_1_29098877.1","treatment",1,4.54835476493436,0.0338492018265984
"2301","lme4QTL, binomial probit","CM084275_1_29098877.1","generation * treatment",2,1.03050157072456,0.358221864260085
"2302","lme4QTL, binomial probit","CM084275_1_35720341.1","generation",2,1.0156057731867,0.363557220840386
"2303","lme4QTL, binomial probit","CM084275_1_35720341.1","treatment",1,3.98506181193738,0.0469058540243602
"2304","lme4QTL, binomial probit","CM084275_1_35720341.1","generation * treatment",2,2.83560245594693,0.0604257620008912
"2305","lme4QTL, binomial probit","CM084275_1_35720350.1","generation",2,0.554490781709854,0.57501489822918
"2306","lme4QTL, binomial probit","CM084275_1_35720350.1","treatment",1,2.0034291698097,0.158091942873415
"2307","lme4QTL, binomial probit","CM084275_1_35720350.1","generation * treatment",2,2.23095800345841,0.109394880676422
"2308","lme4QTL, binomial probit","CM084275_1_35722060.1","generation",2,3.66569429912232,0.0268635045429945
"2309","lme4QTL, binomial probit","CM084275_1_35722060.1","treatment",1,4.62103480852525,0.0324674270429656
"2310","lme4QTL, binomial probit","CM084275_1_35722060.1","generation * treatment",2,2.40687932826896,0.0920197078244821
"2311","lme4QTL, binomial probit","CM084275_1_36059252.1","generation",2,0.970412350340364,0.380239506563908
"2312","lme4QTL, binomial probit","CM084275_1_36059252.1","treatment",1,0.532073378251146,0.46636644600949
"2313","lme4QTL, binomial probit","CM084275_1_36059252.1","generation * treatment",2,0.0386979032397188,0.96204660998809
"2314","lme4QTL, binomial probit","CM084275_1_38995254.1","generation",2,0.863814803078395,0.422708259203342
"2315","lme4QTL, binomial probit","CM084275_1_38995254.1","treatment",1,0.0217015559523475,0.882993341631863
"2316","lme4QTL, binomial probit","CM084275_1_38995254.1","generation * treatment",2,0.220281920722056,0.802436095651424
"2317","lme4QTL, binomial probit","CM084275_1_39338236.1","generation",2,0.626212699047656,0.535384487385358
"2318","lme4QTL, binomial probit","CM084275_1_39338236.1","treatment",1,1.36474936699109,0.243742759808337
"2319","lme4QTL, binomial probit","CM084275_1_39338236.1","generation * treatment",2,0.132953182707211,0.87556315124351
"2320","lme4QTL, binomial probit","CM084275_1_39394528.1","generation",2,2.27768492514573,0.10448064602922
"2321","lme4QTL, binomial probit","CM084275_1_39394528.1","treatment",1,0.810985225341271,0.368628700747601
"2322","lme4QTL, binomial probit","CM084275_1_39394528.1","generation * treatment",2,1.45418646877093,0.235407156023661
"2323","lme4QTL, binomial probit","CM084275_1_39394564.1","generation",2,1.79660294088788,0.167831202395148
"2324","lme4QTL, binomial probit","CM084275_1_39394564.1","treatment",1,0.0947132206456941,0.758505058055907
"2325","lme4QTL, binomial probit","CM084275_1_39394564.1","generation * treatment",2,1.55805363493063,0.212425479762266
"2326","lme4QTL, binomial probit","CM084275_1_39420927.1","generation",2,0.665772601087716,0.514714799747882
"2327","lme4QTL, binomial probit","CM084275_1_39420927.1","treatment",1,2.69627552015442,0.10174284205444
"2328","lme4QTL, binomial probit","CM084275_1_39420927.1","generation * treatment",2,1.18505758233261,0.307307791772701
"2329","lme4QTL, binomial probit","CM084275_1_39502397.1","generation",2,2.35425575180426,0.0969037073694861
"2330","lme4QTL, binomial probit","CM084275_1_39502397.1","treatment",1,5.70099129461365,0.0176408109591046
"2331","lme4QTL, binomial probit","CM084275_1_39502397.1","generation * treatment",2,1.92384633533474,0.148033491035981
"2332","lme4QTL, binomial probit","CM084275_1_39502454.1","generation",2,1.34336270190468,0.262698770282937
"2333","lme4QTL, binomial probit","CM084275_1_39502454.1","treatment",1,0.217412311235205,0.641393295339063
"2334","lme4QTL, binomial probit","CM084275_1_39502454.1","generation * treatment",2,3.9423892596707,0.0205247084163828
"2335","lme4QTL, binomial probit","CM084275_1_39502463.1","generation",2,4.78408014993157,0.00908108660179943
"2336","lme4QTL, binomial probit","CM084275_1_39502463.1","treatment",1,3.46790503863211,0.0636526990210874
"2337","lme4QTL, binomial probit","CM084275_1_39502463.1","generation * treatment",2,0.339218950069009,0.712628489670321
"2338","lme4QTL, binomial probit","CM084275_1_39774860.1","generation",2,0.697299404242274,0.49881931527934
"2339","lme4QTL, binomial probit","CM084275_1_39774860.1","treatment",1,0.887199335823819,0.347076275328858
"2340","lme4QTL, binomial probit","CM084275_1_39774860.1","generation * treatment",2,2.70010788019885,0.0690062985729959
"2341","lme4QTL, binomial probit","CM084275_1_39774878.1","generation",2,0.183800717386057,0.832205252741897
"2342","lme4QTL, binomial probit","CM084275_1_39774878.1","treatment",1,0.0667378151327961,0.796343205696553
"2343","lme4QTL, binomial probit","CM084275_1_39774878.1","generation * treatment",2,3.13592264347939,0.0450408636296222
"2344","lme4QTL, binomial probit","CM084275_1_39776486.1","generation",2,3.99422018652052,0.019516753913724
"2345","lme4QTL, binomial probit","CM084275_1_39776486.1","treatment",1,0.00569914171758595,0.939878435886195
"2346","lme4QTL, binomial probit","CM084275_1_39776486.1","generation * treatment",2,2.04180508984501,0.131786214167103
"2347","lme4QTL, binomial probit","CM084275_1_39776496.1","generation",2,0.690292326891019,0.502308924858667
"2348","lme4QTL, binomial probit","CM084275_1_39776496.1","treatment",1,1.20517021785002,0.273265201851817
"2349","lme4QTL, binomial probit","CM084275_1_39776496.1","generation * treatment",2,0.380684190036381,0.683758545240892
"2350","lme4QTL, binomial probit","CM084275_1_39776618.1","generation",2,1.58978508080637,0.205865727148614
"2351","lme4QTL, binomial probit","CM084275_1_39776618.1","treatment",1,2.1374151708941,0.144902539631525
"2352","lme4QTL, binomial probit","CM084275_1_39776618.1","generation * treatment",2,0.657392895488595,0.519024947600838
"2353","lme4QTL, binomial probit","CM084275_1_39776646.1","generation",2,1.53615132073833,0.217075735888438
"2354","lme4QTL, binomial probit","CM084275_1_39776646.1","treatment",1,1.77031897409446,0.184461099858476
"2355","lme4QTL, binomial probit","CM084275_1_39776646.1","generation * treatment",2,0.765609468360281,0.46605359659398
"2356","lme4QTL, binomial probit","CM084275_1_39780958.1","generation",2,0.400844066159084,0.670150923753098
"2357","lme4QTL, binomial probit","CM084275_1_39780958.1","treatment",1,1.45920046476934,0.228110477216579
"2358","lme4QTL, binomial probit","CM084275_1_39780958.1","generation * treatment",2,2.30863309545342,0.101348869557301
"2359","lme4QTL, binomial probit","CM084275_1_42592955.1","generation",2,3.88565317142534,0.0216882943356306
"2360","lme4QTL, binomial probit","CM084275_1_42592955.1","treatment",1,0.249511697912035,0.617824407184845
"2361","lme4QTL, binomial probit","CM084275_1_42592955.1","generation * treatment",2,1.00031751881391,0.369116409916459
"2362","lme4QTL, binomial probit","CM084276_1_59031.1","generation",2,0.0804761400366854,0.922698960201989
"2363","lme4QTL, binomial probit","CM084276_1_59031.1","treatment",1,3.59377477951768,0.0590602030447362
"2364","lme4QTL, binomial probit","CM084276_1_59031.1","generation * treatment",2,0.691465365342026,0.50172302821483
"2365","lme4QTL, binomial probit","CM084276_1_61700.1","generation",2,1.1744942171626,0.310542885691927
"2366","lme4QTL, binomial probit","CM084276_1_61700.1","treatment",1,0.837568362714758,0.360906750848071
"2367","lme4QTL, binomial probit","CM084276_1_61700.1","generation * treatment",2,3.30389136046543,0.0382254008815861
"2368","lme4QTL, binomial probit","CM084276_1_935645.1","generation",2,1.5036531899129,0.224165350023167
"2369","lme4QTL, binomial probit","CM084276_1_935645.1","treatment",1,8.72669143299076,0.00341121085882149
"2370","lme4QTL, binomial probit","CM084276_1_935645.1","generation * treatment",2,0.14152306080653,0.868099269304859
"2371","lme4QTL, binomial probit","CM084276_1_1500412.1","generation",2,1.47066339053534,0.231600893902059
"2372","lme4QTL, binomial probit","CM084276_1_1500412.1","treatment",1,7.76767801878175,0.00569502758887654
"2373","lme4QTL, binomial probit","CM084276_1_1500412.1","generation * treatment",2,0.0569093439683687,0.944690993006741
